percentile,scenario,year,variable,Delta T
recommendation,ssp585,2063,aerosol-total-with_bc-snow,0.14173499869283407
recommendation,ssp585,2064,aerosol-total-with_bc-snow,0.14082111459563296
recommendation,ssp585,2065,aerosol-total-with_bc-snow,0.14010581379056275
recommendation,ssp585,2066,aerosol-total-with_bc-snow,0.13953703103545906
recommendation,ssp585,2067,aerosol-total-with_bc-snow,0.13907957610799382
recommendation,ssp585,2068,aerosol-total-with_bc-snow,0.13871120144764798
recommendation,ssp585,2069,aerosol-total-with_bc-snow,0.13839938855756828
recommendation,ssp585,2070,aerosol-total-with_bc-snow,0.13813503091227375
recommendation,ssp585,2071,aerosol-total-with_bc-snow,0.1379090386872015
recommendation,ssp585,2072,aerosol-total-with_bc-snow,0.13830468015247177
recommendation,ssp585,2073,aerosol-total-with_bc-snow,0.13916573673092564
recommendation,ssp585,2074,aerosol-total-with_bc-snow,0.14037005197457153
recommendation,ssp585,2075,aerosol-total-with_bc-snow,0.1418472832343738
recommendation,ssp585,2076,aerosol-total-with_bc-snow,0.14354074370369863
recommendation,ssp585,2077,aerosol-total-with_bc-snow,0.14538480083769462
recommendation,ssp585,2078,aerosol-total-with_bc-snow,0.14734502908895097
recommendation,ssp585,2079,aerosol-total-with_bc-snow,0.149400144883779
recommendation,ssp585,2080,aerosol-total-with_bc-snow,0.15153220686582047
recommendation,ssp585,2081,aerosol-total-with_bc-snow,0.1537254638122834
recommendation,ssp585,2082,aerosol-total-with_bc-snow,0.1561892447652029
recommendation,ssp585,2083,aerosol-total-with_bc-snow,0.15886449521517487
recommendation,ssp585,2084,aerosol-total-with_bc-snow,0.1617125742847597
recommendation,ssp585,2085,aerosol-total-with_bc-snow,0.16469613861538113
recommendation,ssp585,2086,aerosol-total-with_bc-snow,0.16779265782929487
recommendation,ssp585,2087,aerosol-total-with_bc-snow,0.17098899653973126
recommendation,ssp585,2088,aerosol-total-with_bc-snow,0.17425155717055762
recommendation,ssp585,2089,aerosol-total-with_bc-snow,0.17756584330442549
recommendation,ssp585,2090,aerosol-total-with_bc-snow,0.18094552028470712
recommendation,ssp585,2091,aerosol-total-with_bc-snow,0.18438163891453507
recommendation,ssp585,2092,aerosol-total-with_bc-snow,0.18799589280744522
recommendation,ssp585,2093,aerosol-total-with_bc-snow,0.19174283441533335
recommendation,ssp585,2094,aerosol-total-with_bc-snow,0.19561198045405598
recommendation,ssp585,2095,aerosol-total-with_bc-snow,0.199570025158897
recommendation,ssp585,2096,aerosol-total-with_bc-snow,0.20360265925541093
recommendation,ssp585,2097,aerosol-total-with_bc-snow,0.20769896703166413
recommendation,ssp585,2098,aerosol-total-with_bc-snow,0.21186485264349236
recommendation,ssp585,2099,aerosol-total-with_bc-snow,0.2160774569018774
recommendation,ssp585,2100,aerosol-total-with_bc-snow,0.2203480994764594
recommendation,ssp370,2019,aerosol-total-with_bc-snow,0.0
recommendation,ssp370,2020,aerosol-total-with_bc-snow,0.007178734496106731
recommendation,ssp370,2021,aerosol-total-with_bc-snow,-0.0006008565039652414
recommendation,ssp370,2022,aerosol-total-with_bc-snow,-0.00684813080288349
recommendation,ssp370,2023,aerosol-total-with_bc-snow,-0.011939006265651253
recommendation,ssp370,2024,aerosol-total-with_bc-snow,-0.016165978751110477
recommendation,ssp370,2025,aerosol-total-with_bc-snow,-0.019755920384853742
recommendation,ssp370,2026,aerosol-total-with_bc-snow,-0.022860460868198706
recommendation,ssp370,2027,aerosol-total-with_bc-snow,-0.02562405983806204
recommendation,ssp370,2028,aerosol-total-with_bc-snow,-0.028117711523236166
recommendation,ssp370,2029,aerosol-total-with_bc-snow,-0.030410982707670287
recommendation,ssp370,2030,aerosol-total-with_bc-snow,-0.032559665315119
recommendation,ssp370,2031,aerosol-total-with_bc-snow,-0.03458039105268995
recommendation,ssp370,2032,aerosol-total-with_bc-snow,-0.036378012088022826
recommendation,ssp370,2033,aerosol-total-with_bc-snow,-0.03799895161150213
recommendation,ssp370,2034,aerosol-total-with_bc-snow,-0.03949805704392628
recommendation,ssp370,2035,aerosol-total-with_bc-snow,-0.04089515229238849
recommendation,ssp370,2036,aerosol-total-with_bc-snow,-0.042244897817610094
recommendation,ssp370,2037,aerosol-total-with_bc-snow,-0.04353107224954533
recommendation,ssp370,2038,aerosol-total-with_bc-snow,-0.044776613627347195
recommendation,ssp370,2039,aerosol-total-with_bc-snow,-0.045998596772595546
recommendation,ssp370,2040,aerosol-total-with_bc-snow,-0.047186850300617866
recommendation,ssp370,2041,aerosol-total-with_bc-snow,-0.04835760154669255
recommendation,ssp370,2042,aerosol-total-with_bc-snow,-0.04956876753103179
recommendation,ssp370,2043,aerosol-total-with_bc-snow,-0.05080827586036618
recommendation,ssp370,2044,aerosol-total-with_bc-snow,-0.05206877507932406
recommendation,ssp370,2045,aerosol-total-with_bc-snow,-0.053346335698111536
recommendation,ssp370,2046,aerosol-total-with_bc-snow,-0.05463707964385478
recommendation,ssp370,2047,aerosol-total-with_bc-snow,-0.055937694316703146
recommendation,ssp370,2048,aerosol-total-with_bc-snow,-0.057245439783936036
recommendation,ssp370,2049,aerosol-total-with_bc-snow,-0.05855427711297989
recommendation,ssp370,2050,aerosol-total-with_bc-snow,-0.05986214160184822
recommendation,ssp370,2051,aerosol-total-with_bc-snow,-0.06117626551093358
recommendation,ssp370,2052,aerosol-total-with_bc-snow,-0.06209914787135851
recommendation,ssp370,2053,aerosol-total-with_bc-snow,-0.06270650345249695
recommendation,ssp370,2054,aerosol-total-with_bc-snow,-0.06306413237203412
recommendation,ssp370,2055,aerosol-total-with_bc-snow,-0.0632604698897653
recommendation,ssp370,2056,aerosol-total-with_bc-snow,-0.06330806832927749
recommendation,ssp370,2057,aerosol-total-with_bc-snow,-0.06326852194687616
recommendation,ssp370,2058,aerosol-total-with_bc-snow,-0.06315810170101221
recommendation,ssp370,2059,aerosol-total-with_bc-snow,-0.06296489545754225
recommendation,ssp370,2060,aerosol-total-with_bc-snow,-0.06274604484114754
recommendation,ssp370,2061,aerosol-total-with_bc-snow,-0.06249302648463728
recommendation,ssp370,2062,aerosol-total-with_bc-snow,-0.062146516974690647
recommendation,ssp370,2063,aerosol-total-with_bc-snow,-0.06173613136518952
recommendation,ssp370,2064,aerosol-total-with_bc-snow,-0.061268017295080246
recommendation,ssp370,2065,aerosol-total-with_bc-snow,-0.060764342384186265
recommendation,ssp370,2066,aerosol-total-with_bc-snow,-0.06021347046423686
recommendation,ssp370,2067,aerosol-total-with_bc-snow,-0.059647605991909436
recommendation,ssp370,2068,aerosol-total-with_bc-snow,-0.059059070921474
recommendation,ssp370,2069,aerosol-total-with_bc-snow,-0.058449617317225644
recommendation,ssp370,2070,aerosol-total-with_bc-snow,-0.05782242196904408
recommendation,ssp370,2071,aerosol-total-with_bc-snow,-0.05719240990239827
recommendation,ssp370,2072,aerosol-total-with_bc-snow,-0.0565169461050109
recommendation,ssp370,2073,aerosol-total-with_bc-snow,-0.055816263590695026
recommendation,ssp370,2074,aerosol-total-with_bc-snow,-0.05511376961942227
recommendation,ssp370,2075,aerosol-total-with_bc-snow,-0.0543868644332417
recommendation,ssp370,2076,aerosol-total-with_bc-snow,-0.05364176403211596
recommendation,ssp370,2077,aerosol-total-with_bc-snow,-0.052882666734271555
recommendation,ssp370,2078,aerosol-total-with_bc-snow,-0.052109397370605604
recommendation,ssp370,2079,aerosol-total-with_bc-snow,-0.0513258811197157
recommendation,ssp370,2080,aerosol-total-with_bc-snow,-0.05053150449287436
recommendation,ssp370,2081,aerosol-total-with_bc-snow,-0.04971290225640035
recommendation,ssp370,2082,aerosol-total-with_bc-snow,-0.04895102481075575
recommendation,ssp370,2083,aerosol-total-with_bc-snow,-0.048232131607122475
recommendation,ssp370,2084,aerosol-total-with_bc-snow,-0.04754659271615336
recommendation,ssp370,2085,aerosol-total-with_bc-snow,-0.04689155918585697
recommendation,ssp370,2086,aerosol-total-with_bc-snow,-0.04624406693636107
recommendation,ssp370,2087,aerosol-total-with_bc-snow,-0.04561679078656178
recommendation,ssp370,2088,aerosol-total-with_bc-snow,-0.045009479831628285
recommendation,ssp370,2089,aerosol-total-with_bc-snow,-0.0443963975094529
recommendation,ssp370,2090,aerosol-total-with_bc-snow,-0.043784122131485304
recommendation,ssp370,2091,aerosol-total-with_bc-snow,-0.04315924615772959
recommendation,ssp370,2092,aerosol-total-with_bc-snow,-0.042346177015290754
recommendation,ssp370,2093,aerosol-total-with_bc-snow,-0.041383124489686396
recommendation,ssp370,2094,aerosol-total-with_bc-snow,-0.04032748491442839
recommendation,ssp370,2095,aerosol-total-with_bc-snow,-0.0391714336064074
recommendation,ssp370,2096,aerosol-total-with_bc-snow,-0.03795497531381542
recommendation,ssp370,2097,aerosol-total-with_bc-snow,-0.03666950658563983
recommendation,ssp370,2098,aerosol-total-with_bc-snow,-0.03534131084799341
recommendation,ssp370,2099,aerosol-total-with_bc-snow,-0.033983475091169724
recommendation,ssp370,2100,aerosol-total-with_bc-snow,-0.032590073021183996
recommendation,ssp370-lowNTCF-aerchemmip,2019,aerosol-total-with_bc-snow,0.0
recommendation,ssp370-lowNTCF-aerchemmip,2020,aerosol-total-with_bc-snow,0.007178734496106731
recommendation,ssp370-lowNTCF-aerchemmip,2021,aerosol-total-with_bc-snow,0.005186626191115651
recommendation,ssp370-lowNTCF-aerchemmip,2022,aerosol-total-with_bc-snow,0.004724349327400845
recommendation,ssp370-lowNTCF-aerchemmip,2023,aerosol-total-with_bc-snow,0.005375793339572055
recommendation,ssp370-lowNTCF-aerchemmip,2024,aerosol-total-with_bc-snow,0.0069045502208539
recommendation,ssp370-lowNTCF-aerchemmip,2025,aerosol-total-with_bc-snow,0.009070429889239895
recommendation,ssp370-lowNTCF-aerchemmip,2026,aerosol-total-with_bc-snow,0.011690407219556942
recommendation,ssp370-lowNTCF-aerchemmip,2027,aerosol-total-with_bc-snow,0.01469610327225046
recommendation,ssp370-lowNTCF-aerchemmip,2028,aerosol-total-with_bc-snow,0.018019374966320334
recommendation,ssp370-lowNTCF-aerchemmip,2029,aerosol-total-with_bc-snow,0.02159222371880043
recommendation,ssp370-lowNTCF-aerchemmip,2030,aerosol-total-with_bc-snow,0.025341768833671452
recommendation,ssp370-lowNTCF-aerchemmip,2031,aerosol-total-with_bc-snow,0.02922214061834516
recommendation,ssp370-lowNTCF-aerchemmip,2032,aerosol-total-with_bc-snow,0.03348274675756713
recommendation,ssp370-lowNTCF-aerchemmip,2033,aerosol-total-with_bc-snow,0.03804128038359089
recommendation,ssp370-lowNTCF-aerchemmip,2034,aerosol-total-with_bc-snow,0.042813423830722175
recommendation,ssp370-lowNTCF-aerchemmip,2035,aerosol-total-with_bc-snow,0.047805698327524127
recommendation,ssp370-lowNTCF-aerchemmip,2036,aerosol-total-with_bc-snow,0.05297905062875918
recommendation,ssp370-lowNTCF-aerchemmip,2037,aerosol-total-with_bc-snow,0.058274190252493474
recommendation,ssp370-lowNTCF-aerchemmip,2038,aerosol-total-with_bc-snow,0.06368688911050902
recommendation,ssp370-lowNTCF-aerchemmip,2039,aerosol-total-with_bc-snow,0.069202362661973
recommendation,ssp370-lowNTCF-aerchemmip,2040,aerosol-total-with_bc-snow,0.07481574362379706
recommendation,ssp370-lowNTCF-aerchemmip,2041,aerosol-total-with_bc-snow,0.08051439336530808
recommendation,ssp370-lowNTCF-aerchemmip,2042,aerosol-total-with_bc-snow,0.08678814622236541
recommendation,ssp370-lowNTCF-aerchemmip,2043,aerosol-total-with_bc-snow,0.09355926913164575
recommendation,ssp370-lowNTCF-aerchemmip,2044,aerosol-total-with_bc-snow,0.10070647393126769
recommendation,ssp370-lowNTCF-aerchemmip,2045,aerosol-total-with_bc-snow,0.10815137152237014
recommendation,ssp370-lowNTCF-aerchemmip,2046,aerosol-total-with_bc-snow,0.11591534407877141
recommendation,ssp370-lowNTCF-aerchemmip,2047,aerosol-total-with_bc-snow,0.12392678195951834
recommendation,ssp370-lowNTCF-aerchemmip,2048,aerosol-total-with_bc-snow,0.1321379518737159
recommendation,ssp370-lowNTCF-aerchemmip,2049,aerosol-total-with_bc-snow,0.14049987262692015
recommendation,ssp370-lowNTCF-aerchemmip,2050,aerosol-total-with_bc-snow,0.14902318533715891
recommendation,ssp370-lowNTCF-aerchemmip,2051,aerosol-total-with_bc-snow,0.1577189852595433
recommendation,ssp370-lowNTCF-aerchemmip,2052,aerosol-total-with_bc-snow,0.16454289051092164
recommendation,ssp370-lowNTCF-aerchemmip,2053,aerosol-total-with_bc-snow,0.1699739927272409
recommendation,ssp370-lowNTCF-aerchemmip,2054,aerosol-total-with_bc-snow,0.17437565511965003
recommendation,ssp370-lowNTCF-aerchemmip,2055,aerosol-total-with_bc-snow,0.17799551440075845
recommendation,ssp370-lowNTCF-aerchemmip,2056,aerosol-total-with_bc-snow,0.1810459493873055
recommendation,ssp370-lowNTCF-aerchemmip,2057,aerosol-total-with_bc-snow,0.1836708405860662
recommendation,ssp370-lowNTCF-aerchemmip,2058,aerosol-total-with_bc-snow,0.1859764321710088
recommendation,ssp370-lowNTCF-aerchemmip,2059,aerosol-total-with_bc-snow,0.18803544797153082
recommendation,ssp370-lowNTCF-aerchemmip,2060,aerosol-total-with_bc-snow,0.18991426785024662
recommendation,ssp370-lowNTCF-aerchemmip,2061,aerosol-total-with_bc-snow,0.19168013510945892
recommendation,ssp370-lowNTCF-aerchemmip,2062,aerosol-total-with_bc-snow,0.19336456675172142
recommendation,ssp370-lowNTCF-aerchemmip,2063,aerosol-total-with_bc-snow,0.19500491176640833
recommendation,ssp370-lowNTCF-aerchemmip,2064,aerosol-total-with_bc-snow,0.19659770025977708
recommendation,ssp370-lowNTCF-aerchemmip,2065,aerosol-total-with_bc-snow,0.19815175213036007
recommendation,ssp370-lowNTCF-aerchemmip,2066,aerosol-total-with_bc-snow,0.19968479777152426
recommendation,ssp370-lowNTCF-aerchemmip,2067,aerosol-total-with_bc-snow,0.20121110648451512
recommendation,ssp370-lowNTCF-aerchemmip,2068,aerosol-total-with_bc-snow,0.20273024138391665
recommendation,ssp370-lowNTCF-aerchemmip,2069,aerosol-total-with_bc-snow,0.2042464515181287
recommendation,ssp370-lowNTCF-aerchemmip,2070,aerosol-total-with_bc-snow,0.20577654894036657
recommendation,ssp370-lowNTCF-aerchemmip,2071,aerosol-total-with_bc-snow,0.20730473840531105
recommendation,ssp370-lowNTCF-aerchemmip,2072,aerosol-total-with_bc-snow,0.20883598568398953
recommendation,ssp370-lowNTCF-aerchemmip,2073,aerosol-total-with_bc-snow,0.21036483469237238
recommendation,ssp370-lowNTCF-aerchemmip,2074,aerosol-total-with_bc-snow,0.21189638436043368
recommendation,ssp370-lowNTCF-aerchemmip,2075,aerosol-total-with_bc-snow,0.21345007301462982
recommendation,ssp370-lowNTCF-aerchemmip,2076,aerosol-total-with_bc-snow,0.21501298524780554
recommendation,ssp370-lowNTCF-aerchemmip,2077,aerosol-total-with_bc-snow,0.21657641928854293
recommendation,ssp370-lowNTCF-aerchemmip,2078,aerosol-total-with_bc-snow,0.21815793519933202
recommendation,ssp370-lowNTCF-aerchemmip,2079,aerosol-total-with_bc-snow,0.21974877284925676
recommendation,ssp370-lowNTCF-aerchemmip,2080,aerosol-total-with_bc-snow,0.2213556314811016
recommendation,ssp370-lowNTCF-aerchemmip,2081,aerosol-total-with_bc-snow,0.22297361266068916
recommendation,ssp370-lowNTCF-aerchemmip,2082,aerosol-total-with_bc-snow,0.22455813616345754
recommendation,ssp370-lowNTCF-aerchemmip,2083,aerosol-total-with_bc-snow,0.22611199971836904
recommendation,ssp370-lowNTCF-aerchemmip,2084,aerosol-total-with_bc-snow,0.2276481492385652
recommendation,ssp370-lowNTCF-aerchemmip,2085,aerosol-total-with_bc-snow,0.22916458104456128
recommendation,ssp370-lowNTCF-aerchemmip,2086,aerosol-total-with_bc-snow,0.2306842711753988
recommendation,ssp370-lowNTCF-aerchemmip,2087,aerosol-total-with_bc-snow,0.23220260040979823
recommendation,ssp370-lowNTCF-aerchemmip,2088,aerosol-total-with_bc-snow,0.23370989652474833
recommendation,ssp370-lowNTCF-aerchemmip,2089,aerosol-total-with_bc-snow,0.235226360534605
recommendation,ssp370-lowNTCF-aerchemmip,2090,aerosol-total-with_bc-snow,0.236729282820212
recommendation,ssp370-lowNTCF-aerchemmip,2091,aerosol-total-with_bc-snow,0.23824693282059617
recommendation,ssp370-lowNTCF-aerchemmip,2092,aerosol-total-with_bc-snow,0.2397742664797755
recommendation,ssp370-lowNTCF-aerchemmip,2093,aerosol-total-with_bc-snow,0.2413117952894261
recommendation,ssp370-lowNTCF-aerchemmip,2094,aerosol-total-with_bc-snow,0.24284912985883078
recommendation,ssp370-lowNTCF-aerchemmip,2095,aerosol-total-with_bc-snow,0.24439944350805265
recommendation,ssp370-lowNTCF-aerchemmip,2096,aerosol-total-with_bc-snow,0.24596077006714467
recommendation,ssp370-lowNTCF-aerchemmip,2097,aerosol-total-with_bc-snow,0.247533757582158
recommendation,ssp370-lowNTCF-aerchemmip,2098,aerosol-total-with_bc-snow,0.24911611060284122
recommendation,ssp370-lowNTCF-aerchemmip,2099,aerosol-total-with_bc-snow,0.25070477790707124
recommendation,ssp370-lowNTCF-aerchemmip,2100,aerosol-total-with_bc-snow,0.25230296277019526
recommendation,ssp126,2019,aerosol-total-with_bc-snow,0.0
recommendation,ssp126,2020,aerosol-total-with_bc-snow,0.007178734496106731
recommendation,ssp126,2021,aerosol-total-with_bc-snow,0.017639684778055664
recommendation,ssp126,2022,aerosol-total-with_bc-snow,0.028246841628816965
recommendation,ssp126,2023,aerosol-total-with_bc-snow,0.039009561377680635
recommendation,ssp126,2024,aerosol-total-with_bc-snow,0.04992744380760106
recommendation,ssp126,2025,aerosol-total-with_bc-snow,0.06099027334878471
recommendation,ssp126,2026,aerosol-total-with_bc-snow,0.07224313548220207
recommendation,ssp126,2027,aerosol-total-with_bc-snow,0.08369456076997583
recommendation,ssp126,2028,aerosol-total-with_bc-snow,0.09538863524643826
recommendation,ssp126,2029,aerosol-total-with_bc-snow,0.10731979716917395
recommendation,ssp126,2030,aerosol-total-with_bc-snow,0.11947697228243603
recommendation,ssp126,2031,aerosol-total-with_bc-snow,0.13189637036108393
recommendation,ssp126,2032,aerosol-total-with_bc-snow,0.14294722733630005
recommendation,ssp126,2033,aerosol-total-with_bc-snow,0.15296141182197226
recommendation,ssp126,2034,aerosol-total-with_bc-snow,0.16222570238573358
recommendation,ssp126,2035,aerosol-total-with_bc-snow,0.17095584060466557
recommendation,ssp126,2036,aerosol-total-with_bc-snow,0.1793112263086729
recommendation,ssp126,2037,aerosol-total-with_bc-snow,0.18738595797605534
recommendation,ssp126,2038,aerosol-total-with_bc-snow,0.195278593415955
recommendation,ssp126,2039,aerosol-total-with_bc-snow,0.20305323553060067
recommendation,ssp126,2040,aerosol-total-with_bc-snow,0.21074298203867753
recommendation,ssp126,2041,aerosol-total-with_bc-snow,0.21837429634250693
recommendation,ssp126,2042,aerosol-total-with_bc-snow,0.22511595973596088
recommendation,ssp126,2043,aerosol-total-with_bc-snow,0.2312016266739505
recommendation,ssp126,2044,aerosol-total-with_bc-snow,0.23678809227165548
recommendation,ssp126,2045,aerosol-total-with_bc-snow,0.24201797117748047
recommendation,ssp126,2046,aerosol-total-with_bc-snow,0.24700157703955056
recommendation,ssp126,2047,aerosol-total-with_bc-snow,0.2518040636546231
recommendation,ssp126,2048,aerosol-total-with_bc-snow,0.25648339069435017
recommendation,ssp126,2049,aerosol-total-with_bc-snow,0.2610753534706858
recommendation,ssp126,2050,aerosol-total-with_bc-snow,0.2656120436586018
recommendation,ssp126,2051,aerosol-total-with_bc-snow,0.2701159797123243
recommendation,ssp126,2052,aerosol-total-with_bc-snow,0.27425737017048735
recommendation,ssp126,2053,aerosol-total-with_bc-snow,0.2781329884648296
recommendation,ssp126,2054,aerosol-total-with_bc-snow,0.2818098084024915
recommendation,ssp126,2055,aerosol-total-with_bc-snow,0.2853509249634162
recommendation,ssp126,2056,aerosol-total-with_bc-snow,0.28879607188491196
recommendation,ssp126,2057,aerosol-total-with_bc-snow,0.292168535803345
recommendation,ssp126,2058,aerosol-total-with_bc-snow,0.29548584711623505
recommendation,ssp126,2059,aerosol-total-with_bc-snow,0.2987815637408942
recommendation,ssp126,2060,aerosol-total-with_bc-snow,0.3020657242493291
recommendation,ssp126,2061,aerosol-total-with_bc-snow,0.3053445951765643
recommendation,ssp126,2062,aerosol-total-with_bc-snow,0.308326738648581
recommendation,ssp126,2063,aerosol-total-with_bc-snow,0.31108819016301387
recommendation,ssp126,2064,aerosol-total-with_bc-snow,0.31368774419116385
recommendation,ssp126,2065,aerosol-total-with_bc-snow,0.3161682107540006
recommendation,ssp126,2066,aerosol-total-with_bc-snow,0.3185611522548054
recommendation,ssp126,2067,aerosol-total-with_bc-snow,0.32089381533345746
recommendation,ssp126,2068,aerosol-total-with_bc-snow,0.3231790212508126
recommendation,ssp126,2069,aerosol-total-with_bc-snow,0.3254364638569419
recommendation,ssp126,2070,aerosol-total-with_bc-snow,0.3276741581379443
recommendation,ssp126,2071,aerosol-total-with_bc-snow,0.32989610364009214
recommendation,ssp126,2072,aerosol-total-with_bc-snow,0.3321535452770321
recommendation,ssp126,2073,aerosol-total-with_bc-snow,0.3344516111549246
recommendation,ssp126,2074,aerosol-total-with_bc-snow,0.33677947118469914
recommendation,ssp126,2075,aerosol-total-with_bc-snow,0.3391239865761759
recommendation,ssp126,2076,aerosol-total-with_bc-snow,0.34149128962412234
recommendation,ssp126,2077,aerosol-total-with_bc-snow,0.34388060277316823
recommendation,ssp126,2078,aerosol-total-with_bc-snow,0.3462838324657666
recommendation,ssp126,2079,aerosol-total-with_bc-snow,0.34870733482221916
recommendation,ssp126,2080,aerosol-total-with_bc-snow,0.35115485085431697
recommendation,ssp126,2081,aerosol-total-with_bc-snow,0.3536099768795421
recommendation,ssp126,2082,aerosol-total-with_bc-snow,0.3559723116270885
recommendation,ssp126,2083,aerosol-total-with_bc-snow,0.35826456747712715
recommendation,ssp126,2084,aerosol-total-with_bc-snow,0.36050721144733183
recommendation,ssp126,2085,aerosol-total-with_bc-snow,0.3627154592455902
recommendation,ssp126,2086,aerosol-total-with_bc-snow,0.364900206996413
recommendation,ssp126,2087,aerosol-total-with_bc-snow,0.36706486303204827
recommendation,ssp126,2088,aerosol-total-with_bc-snow,0.3692152992237482
recommendation,ssp126,2089,aerosol-total-with_bc-snow,0.3713582741619547
recommendation,ssp126,2090,aerosol-total-with_bc-snow,0.373493545707675
recommendation,ssp126,2091,aerosol-total-with_bc-snow,0.3756122835172362
recommendation,ssp126,2092,aerosol-total-with_bc-snow,0.37792642515847985
recommendation,ssp126,2093,aerosol-total-with_bc-snow,0.3803555332187019
recommendation,ssp126,2094,aerosol-total-with_bc-snow,0.38286086081825554
recommendation,ssp126,2095,aerosol-total-with_bc-snow,0.3854054335233845
recommendation,ssp126,2096,aerosol-total-with_bc-snow,0.3879668083236123
recommendation,ssp126,2097,aerosol-total-with_bc-snow,0.3905464204810415
recommendation,ssp126,2098,aerosol-total-with_bc-snow,0.39311726701123867
recommendation,ssp126,2099,aerosol-total-with_bc-snow,0.39567056293590963
recommendation,ssp126,2100,aerosol-total-with_bc-snow,0.39819466617017046
recommendation,ssp245,2019,aerosol-total-with_bc-snow,0.0
recommendation,ssp245,2020,aerosol-total-with_bc-snow,0.007178734496106731
recommendation,ssp245,2021,aerosol-total-with_bc-snow,0.014826981881680856
recommendation,ssp245,2022,aerosol-total-with_bc-snow,0.020202809362049434
recommendation,ssp245,2023,aerosol-total-with_bc-snow,0.02388251443881717
recommendation,ssp245,2024,aerosol-total-with_bc-snow,0.02629655037472778
recommendation,ssp245,2025,aerosol-total-with_bc-snow,0.027767569859966867
recommendation,ssp245,2026,aerosol-total-with_bc-snow,0.028542658273321697
recommendation,ssp245,2027,aerosol-total-with_bc-snow,0.02879968101256758
recommendation,ssp245,2028,aerosol-total-with_bc-snow,0.02862929662070257
recommendation,ssp245,2029,aerosol-total-with_bc-snow,0.02816098978163073
recommendation,ssp245,2030,aerosol-total-with_bc-snow,0.02749570661109446
recommendation,ssp245,2031,aerosol-total-with_bc-snow,0.026675702249771782
recommendation,ssp245,2032,aerosol-total-with_bc-snow,0.02710451812395631
recommendation,ssp245,2033,aerosol-total-with_bc-snow,0.028448203408737993
recommendation,ssp245,2034,aerosol-total-with_bc-snow,0.030491192348118146
recommendation,ssp245,2035,aerosol-total-with_bc-snow,0.03305373621446184
recommendation,ssp245,2036,aerosol-total-with_bc-snow,0.03603936489792614
recommendation,ssp245,2037,aerosol-total-with_bc-snow,0.03937076006945983
recommendation,ssp245,2038,aerosol-total-with_bc-snow,0.042924090945129945
recommendation,ssp245,2039,aerosol-total-with_bc-snow,0.04666244143444043
recommendation,ssp245,2040,aerosol-total-with_bc-snow,0.050570759248042885
recommendation,ssp245,2041,aerosol-total-with_bc-snow,0.05458427005900868
recommendation,ssp245,2042,aerosol-total-with_bc-snow,0.05888680963576276
recommendation,ssp245,2043,aerosol-total-with_bc-snow,0.06341748050691909
recommendation,ssp245,2044,aerosol-total-with_bc-snow,0.0681480185502018
recommendation,ssp245,2045,aerosol-total-with_bc-snow,0.07303118994071678
recommendation,ssp245,2046,aerosol-total-with_bc-snow,0.07803252811582273
recommendation,ssp245,2047,aerosol-total-with_bc-snow,0.08313183047222739
recommendation,ssp245,2048,aerosol-total-with_bc-snow,0.08833539562677484
recommendation,ssp245,2049,aerosol-total-with_bc-snow,0.09362024313340267
recommendation,ssp245,2050,aerosol-total-with_bc-snow,0.09899994504012044
recommendation,ssp245,2051,aerosol-total-with_bc-snow,0.10445752970259137
recommendation,ssp245,2052,aerosol-total-with_bc-snow,0.10941393719059395
recommendation,ssp245,2053,aerosol-total-with_bc-snow,0.11402769834357163
recommendation,ssp245,2054,aerosol-total-with_bc-snow,0.11836191136725083
recommendation,ssp245,2055,aerosol-total-with_bc-snow,0.12250544946686126
recommendation,ssp245,2056,aerosol-total-with_bc-snow,0.12652551937702738
recommendation,ssp245,2057,aerosol-total-with_bc-snow,0.13045849065266246
recommendation,ssp245,2058,aerosol-total-with_bc-snow,0.13434307843751564
recommendation,ssp245,2059,aerosol-total-with_bc-snow,0.1381742725564729
recommendation,ssp245,2060,aerosol-total-with_bc-snow,0.14199272150131292
recommendation,ssp245,2061,aerosol-total-with_bc-snow,0.14581699285569227
recommendation,ssp245,2062,aerosol-total-with_bc-snow,0.1493036500142264
recommendation,ssp245,2063,aerosol-total-with_bc-snow,0.15254370366293962
recommendation,ssp245,2064,aerosol-total-with_bc-snow,0.15560188473485415
recommendation,ssp245,2065,aerosol-total-with_bc-snow,0.15854680689385414
recommendation,ssp245,2066,aerosol-total-with_bc-snow,0.1614163933600975
recommendation,ssp245,2067,aerosol-total-with_bc-snow,0.16423280653376338
recommendation,ssp245,2068,aerosol-total-with_bc-snow,0.16702877441380304
recommendation,ssp245,2069,aerosol-total-with_bc-snow,0.1697978170278357
recommendation,ssp245,2070,aerosol-total-with_bc-snow,0.17256288151646948
recommendation,ssp245,2071,aerosol-total-with_bc-snow,0.17535721290152528
recommendation,ssp245,2072,aerosol-total-with_bc-snow,0.17810635321997004
recommendation,ssp245,2073,aerosol-total-with_bc-snow,0.18083451495015868
recommendation,ssp245,2074,aerosol-total-with_bc-snow,0.18355884915030696
recommendation,ssp245,2075,aerosol-total-with_bc-snow,0.18625683491766887
recommendation,ssp245,2076,aerosol-total-with_bc-snow,0.1889853909891741
recommendation,ssp245,2077,aerosol-total-with_bc-snow,0.19173703156117072
recommendation,ssp245,2078,aerosol-total-with_bc-snow,0.19451700792582494
recommendation,ssp245,2079,aerosol-total-with_bc-snow,0.1973168493128401
