year,ssp119,ssp126,ssp245,ssp334,ssp370,ssp370-lowNTCF-aerchemmip,ssp370-lowNTCF-gidden,ssp434,ssp460,ssp534-over,ssp585,percentile
2015,-0.010445635719837476,-0.010174699096479278,-0.011257318742534606,-0.013001476316036042,-0.011756709864117587,-0.011756709864117587,-0.011543440778050362,-0.012348632336069976,-0.012348631369876462,-0.011188351151006137,-0.01106099910188485,p05-p50
2016,-0.008579023714034628,-0.00830808709067643,-0.009390706736731758,-0.011134864310233195,-0.00989009785831474,-0.00989009785831474,-0.009676828772247514,-0.010482020330267128,-0.010482019364073614,-0.00932173914520329,-0.009194387096082002,p05-p50
2017,-0.00673455630201325,-0.006463619678655053,-0.00754623932471038,-0.009290396898211817,-0.008045630446293361,-0.008045630446293361,-0.007832361360226137,-0.00863755291824575,-0.008637551952052236,-0.007477271733181912,-0.007349919684060624,p05-p50
2018,-0.004836956075396193,-0.004566019452037995,-0.005648639098093322,-0.007392796671594759,-0.006148030219676304,-0.006148030219676304,-0.005934761133609079,-0.006739952691628692,-0.006739951725435178,-0.005579671506564854,-0.005452319457443566,p05-p50
2019,-0.0028985258497573607,-0.002627589226399163,-0.00371020887245449,-0.005454366445955927,-0.004209599994037472,-0.004209599994037472,-0.003996330907970247,-0.00480152246598986,-0.004801521499796346,-0.003641241280926022,-0.0035138892318047343,p05-p50
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p05-p50
2021,0.0023624842714731753,0.002017662609084092,0.0033941625834074673,0.004858243298334675,0.0040250080801332855,0.0040250080801332855,0.0037556998971538524,0.004776335056029701,0.004776341982408894,0.0033044479410333505,0.0031438945081663783,p05-p50
2022,0.004193205763888264,0.003471461719995128,0.006525775069630202,0.009270678344858618,0.007925278199385821,0.007925278199385821,0.007182004607845516,0.009500872191608889,0.00955746241873473,0.0063566984529437875,0.006004939609229765,p05-p50
2023,0.00548399495055818,0.0044308600311872,0.009442445333033733,0.013349213392473303,0.011748486546347192,0.011748486546347192,0.010081754585898328,0.01405768653456635,0.01432053600668165,0.009259551925103748,0.008696028695970193,p05-p50
2024,0.0062375949731861,0.004952887796541572,0.012181161812937491,0.017177168701069556,0.015528029038403779,0.015528029038403779,0.012329255576692177,0.018372245955504685,0.019050344233850214,0.012085912533975951,0.011298077449457988,p05-p50
